time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-1.1019039407768767,0.21842602287927115,19.853362325284607,6.208179312724122,0.15804740976514786,0.0,-1.5178479929811204,-0.24629143967155884,5.063001341196821,-0.0962357325035174,0.03710094739821239,0.0,432.6875539841644,434.15184016741614,431.26008607059043,431.2092631941447
3.2400000000000024,-1.1966981389615254,0.2019317709601205,20.16235457138765,6.208312891507163,0.16845590101844454,0.0,-1.643031781660438,-0.3033832722620095,5.235618744184276,-0.12408913440445528,0.004542709541455055,0.0,488.4599747782526,486.02572486497075,488.4936331676562,486.403175363814
3.3000000000000025,-1.2981700610440914,0.18251849157358288,20.475581453088044,6.2239292955764824,0.17214543794543502,0.0,-1.7396859839468228,-0.3424716058886573,5.205345292990877,-0.07266995540006863,0.023627599179992125,0.0,425.2857194183804,426.91746957103953,424.1208141240678,428.50440467068165
3.3600000000000025,-1.4056784837839094,0.16095288314274506,20.78798718010416,6.233976618553196,0.17481698836632376,0.0,-1.8441625459965667,-0.3754568327520602,5.208072774665704,-0.11546789503797658,0.03475255971731275,0.0,436.19136249379676,437.11979794399696,439.07600929829323,435.50372802420407
3.4200000000000026,-1.5195368659669823,0.1375320289938843,21.100684000109407,6.229810528749869,0.17894166068366957,0.0,-1.9514723714502833,-0.4055778798580975,5.214921030943367,-0.1349136826990116,0.0492425636702853,0.0,439.0112178631694,440.21291324376546,438.47240382068895,436.8398835512082
3.4800000000000026,-1.640107412578544,0.11216479549447071,21.414713278619338,6.221737116264219,0.18967491466957398,0.0,-2.0684725561351582,-0.44071232234313046,5.252157501713815,-0.13811736463827298,0.07861810330501998,0.0,448.3787511801278,450.76179456631354,448.6515245390624,448.3743834895376
3.5400000000000027,-1.767859419356862,0.08455535972329421,21.730799850428966,6.215969045474392,0.1943891203392356,0.0,-2.190341891126291,-0.4801222252969618,5.28363634474793,-0.12189071695728909,0.07637096805662723,0.0,448.0809001365867,447.9029220465985,448.0612503368573,449.3627362331203
3.6000000000000028,-1.9025598028729507,0.05463701896317542,22.046414708452264,6.210873522473792,0.2001036488381116,0.0,-2.300192452778749,-0.5175751812081679,5.236797216229289,-0.10673323532813138,0.06345244337501192,0.0,423.026069655772,421.9162870340797,424.02924394044214,425.3167059312676
3.660000000000003,-2.044084452621754,0.022343960218300808,22.35980335609069,6.205273467072514,0.20871555798410668,0.0,-2.4180188151518003,-0.5593181988779942,5.209249793924809,-0.09803874160181308,0.08629389932552854,0.0,429.6086824328144,431.54553290280097,429.5612778188646,430.2882961930037
3.720000000000003,-2.191538530026899,-0.012070100283251119,22.665488085708255,6.199466090712246,0.21404296007997825,0.0,-2.4976484942859773,-0.588197843619075,4.981071994913151,-0.09600900132669914,0.08949941815361101,0.0,356.88746594616094,357.22294885078617,358.0016145032105,358.1975224330449
3.780000000000003,-2.346665061436032,-0.049347987597933414,22.970304352959865,6.198270355446301,0.2218228998497045,0.0,-2.6739561535367926,-0.6543957913162813,5.178085048958819,-0.12064506151311782,0.0712507931139321,0.0,499.12118781369304,497.7922877601623,500.03542717224605,498.22903416881957
3.840000000000003,-2.5122817765400063,-0.0905468907360832,23.285709283978832,6.19153589752935,0.22680796544852377,0.0,-2.846996452565657,-0.7195525754685403,5.334202746129839,-0.11397491120629528,0.06074216246669297,0.0,490.60631708701,489.8283115032597,488.6965246927517,489.18233368552893
3.900000000000003,-2.688249269419057,-0.135725927301403,23.609618428104675,6.184868118401553,0.2410801474509805,0.0,-3.019872922256488,-0.7869921092772717,5.461367089995359,-0.11985835426536914,0.09527349239668137,0.0,481.87957175742054,484.48696504669425,484.2294916648938,483.77580090298045
3.960000000000003,-2.8731923162381436,-0.18440573191657772,23.934231588476404,6.17810674397003,0.2536263867533375,0.0,-3.1458822702311147,-0.836158982553789,5.358995781059504,-0.11377509706081321,0.12272627989921689,0.0,411.42163283650564,413.85617755196205,411.4521949471632,411.97687245309527
4.020000000000002,-3.0666306204411877,-0.23642155481881696,24.25551847915083,6.175434260368412,0.26143641448742816,0.0,-3.302730755335698,-0.897867342300159,5.350084600566778,-0.13733487462739924,0.12894274462834124,0.0,443.6226512713955,444.1470793287724,445.3501538161587,443.4050772400899
4.080000000000001,-3.26850132095363,-0.2917283300301008,24.57204422253277,6.173905765373679,0.2700683877998902,0.0,-3.42704975657641,-0.9458461901155147,5.2010386345449815,-0.1101309109373271,0.13817696019212955,0.0,395.2626361467033,396.13130938447495,396.1734937956993,398.65041605705784
4.14,-3.4797127195207205,-0.35063119108652196,24.885818310072317,6.16824667848255,0.28034361457398127,0.0,-3.614187439041607,-1.018028219621945,5.257058941636328,-0.10059410462320027,0.15245487996466325,0.0,465.62476659393445,466.7586328908201,465.02606066814525,465.763178384524
4.199999999999998,-3.7016149214576104,-0.4136624494797611,25.20027895533462,6.163610794370726,0.2919838214375119,0.0,-3.783532709652542,-1.0833455921041326,5.224345172822471,-0.08877884941966592,0.13391633053492255,0.0,439.9147020316328,438.3969813637123,438.91210325588105,439.8837155979514
4.259999999999997,-3.935607855245122,-0.48134313888664404,25.518392238800093,6.165402378635271,0.3001178813207197,0.0,-4.016856023073867,-1.1722749579928604,5.377892410757657,-0.11923078023284421,0.12906421358487513,0.0,498.9088385670012,498.5683898284998,500.5672760688455,498.33862233856445
4.319999999999996,-4.182313199837931,-0.5537779653933548,25.840846129210238,6.1582920556434395,0.31270530711838074,0.0,-4.207698469500263,-1.242729256522542,5.369627447875569,-0.12301317781913086,0.10372486562139913,0.0,452.36877444672393,450.33620355469264,453.1397704458833,452.82274267579334
4.379999999999995,-4.441062305158782,-0.6307024636949814,26.16385970824805,6.150922792410713,0.3194519755845082,0.0,-4.4178007321426955,-1.3219859885631922,5.396507516474466,-0.1225331408011227,0.11053809952840077,0.0,465.7798263792648,466.32173696751624,464.88199889312926,464.9066802623936
4.439999999999993,-4.71241112901805,-0.7124304898606706,26.487930284042797,6.1492028969041,0.32733997308876184,0.0,-4.627812065995241,-1.4023552129963222,5.404946986634161,-0.09770903339007854,0.09700344593609854,0.0,462.3829662869237,461.32461806265735,460.52180425048414,462.4705219735384
4.499999999999992,-4.996135291593246,-0.7988572914664847,26.811315904031037,6.145945984423838,0.33314912300263,0.0,-4.830181417497253,-1.4787297666259693,5.37395725849329,-0.11663304488661982,0.09614143613626709,0.0,450.5845732246729,450.52271266309367,451.49936336337197,449.96030644064405
4.559999999999991,-5.2919061397751985,-0.8898285222983977,27.132137737878132,6.143186515158302,0.3392838567190184,0.0,-5.029425437271396,-1.5538314789333745,5.31958212158652,-0.09524917504321384,0.08820355267252855,0.0,445.3762996478491,444.7338172807576,442.507214056294,444.2538559460238
4.6199999999999894,-5.60025958034122,-0.9855410692853854,27.451012270697134,6.140460593512653,0.346697843727819,0.0,-5.249626071061853,-1.636736390269328,5.308680430289566,-0.07747278323440394,0.10300465883186713,0.0,459.45660704764157,460.6358816924717,459.0837523168033,460.48606229185634
4.679999999999988,-5.921792453495115,-1.086196620604289,27.768629853954334,6.136442624891874,0.3529121516134044,0.0,-5.468687290559496,-1.718689357106669,5.277795234517436,-0.08745331584363569,0.09945348617279215,0.0,455.18312829046056,454.90749614566073,455.9483702152286,455.1449958567108
4.739999999999987,-6.25672342185824,-1.1918779404503794,28.084616770679965,6.132091882017711,0.35922722320021183,0.0,-5.6962269264562115,-1.8042930477934307,5.254211800005576,-0.07821276957940022,0.09168134731547793,0.0,459.8226946559025,459.2141074780655,459.08360128408776,459.81083972202566
4.799999999999986,-6.604277360604198,-1.3022895044384646,28.396015606391686,6.127827691183057,0.3663489218264324,0.0,-5.889634048342714,-1.8763719633083842,5.125489798217135,-0.08668446654732685,0.10447857642379313,0.0,424.779100475194,425.88373681903045,425.878546653089,425.1474689564557
4.859999999999984,-6.964375321131124,-1.4173963522967394,28.7016057227506,6.122614680710377,0.3808489900797367,0.0,-6.114708046571842,-1.960787334436972,5.059726536687162,-0.08779439579153257,0.1347294429772891,0.0,446.5064679782021,448.97992381284314,449.0702725401717,448.9740218162525
4.919999999999983,-7.337744750617088,-1.5374192941904432,29.00193180451712,6.127102626444566,0.3920381255273693,0.0,-6.331881489418955,-2.0396376004061296,4.950570994573896,-0.0547587184709608,0.15286982062074725,0.0,434.4572572953346,435.9949027194186,434.8961072969925,437.6503684820834
4.979999999999982,-7.726905317420366,-1.6630734397196574,29.301644246294586,6.124466861360148,0.4069680001946132,0.0,-6.6411790446092365,-2.148767385311017,5.037405320384115,-0.04704768740921136,0.12535606992459553,0.0,503.3720108244934,501.3932830751057,501.1096284130704,501.66855336996264
5.0399999999999805,-8.132694983919471,-1.7944506636257425,29.60126841099169,6.136041699443396,0.41758422593946687,0.0,-6.886044090497112,-2.2295979651576032,4.949353068919657,-0.006664630027836361,0.14346389062981188,0.0,450.04721862760647,451.526504583963,446.9390254146137,450.21874424878445
